step,rate,time,speed,throttle,brake,steer,x,y,yaw,idx,ev,elat,eyaw,sp_x,sp_y,sp_yaw,sp_v,sp_curvature 
7222,0.010000000000005116,72.97,11.736786842346191,0.8735116720199585,0.0,0.09846020489931107,-117.74920654296875,-695.7661743164062,1.0362903752150965,17729,0.07306974136132283,0.5194252135881959,0.018689167803091156,-118.21178055634823,-695.5295830236412,1.0549795430181876,11.809856583707514,0.0
7223,0.010000000000005116,72.98,11.732464790344238,0.9043785929679871,0.0,0.10014275461435318,-117.69090270996094,-695.6644897460938,1.0401233963930203,17732,0.09230803881754035,0.5222909101106422,0.02015367836354187,-118.14077085577276,-695.3984073388922,1.060277074756562,11.824772829161779,0.0
7224,0.009999999999990905,72.99,11.728635787963867,0.8830469250679016,0.0,0.10029322654008865,-117.63302612304688,-695.562744140625,1.0439800531256185,17734,0.10608120483408712,0.52475182389287,0.019828709456526372,-118.09343105538909,-695.3109568823928,1.0638087625821449,11.834716992797954,0.0
7225,0.010000000000005116,73.0,11.725232124328613,0.8871499300003052,0.0,0.10033632069826126,-117.5755615234375,-695.460693359375,1.047866071209235,17736,0.11942903210551847,0.5267051491007523,0.01947437919849282,-118.04609125500544,-695.2235064258936,1.0673404504077275,11.844661156434132,0.0
7226,0.010000000000005116,73.01,11.722471237182617,0.9173336029052734,0.0,0.1017196923494339,-117.5185317993164,-695.3583984375,1.0517785211666704,17739,0.13710616470577897,0.5281598136848018,0.020859460979431255,-117.97508155442996,-695.0923307411446,1.0726379821461018,11.859577401888396,0.0
7227,0.009999999999990905,73.02,11.720247268676758,0.8988463282585144,0.0,0.10181942582130432,-117.4619140625,-695.2559814453125,1.055714074046562,17741,0.14991649000477736,0.530356977410385,0.02053614666246606,-117.92612588754815,-694.9984826873587,1.0762502207090279,11.870163758681535,0.0
7228,0.010000000000005116,73.03,11.718459129333496,0.8991656303405762,0.0,0.10193456709384918,-117.40570831298828,-695.1533203125,1.059676325116382,17743,0.1616497015655174,0.5347362176882839,0.01981085543871952,-117.88166442856784,-694.9095241306795,1.0794871805551018,11.880108830899013,0.0
7229,0.010000000000005116,73.04,11.717330932617188,0.9013766050338745,0.0,0.10195182263851166,-117.34992980957031,-695.0504760742188,1.0636626112150398,17745,0.1727229704993043,0.5386514258192163,0.019061529186136017,-117.83720296958754,-694.8205655740004,1.0827241404011758,11.890053903116492,0.0
7230,0.009999999999990905,73.05,11.716733932495117,0.9314615726470947,0.0,0.10319434851408005,-117.2945785522461,-694.9473876953125,1.0676705354975546,17748,0.18823757894759297,0.5420753148006263,0.019909044672732357,-117.77051078111707,-694.6871277389818,1.0875795801702868,11.90497151144271,0.0
7231,0.010000000000005116,73.06,11.716662406921387,0.9088210463523865,0.0,0.10302349925041199,-117.2396240234375,-694.8441162109375,1.071697434802836,17750,0.19825417673880352,0.5450624695735807,0.01911910521352489,-117.72604932213676,-694.5981691823026,1.0908165400163607,11.91491658366019,0.0
7232,0.009999999999990905,73.07,11.717020988464355,0.9117391109466553,0.0,0.10274700820446014,-117.18510437011719,-694.7405395507812,1.075747636767656,17752,0.20784066741331308,0.5475241937100137,0.01830586309477855,-117.68158786315645,-694.5092106256235,1.0940534998624347,11.924861655877669,0.0
7233,0.010000000000005116,73.08,11.71802806854248,0.9407151341438293,0.0,0.10370439291000366,-117.13099670410156,-694.6367797851562,1.0798158150698338,17755,0.22175119566140644,0.549535534668708,0.01909312456171186,-117.61489567468598,-694.3757727906049,1.0989089396315457,11.939779264203887,0.0
7234,0.010000000000005116,73.09,11.71957015991211,0.9175014495849609,0.0,0.10324477404356003,-117.0772933959961,-694.5327758789062,1.0839006381288245,17757,0.23015417650925585,0.5510760299319251,0.01824526134879534,-117.57043421570567,-694.2868142339257,1.1021458994776197,11.949724336421365,0.0
7235,0.009999999999990905,73.1,11.721541404724121,0.9198927879333496,0.0,0.10269547998905182,-117.02400970458984,-694.4285888671875,1.0880025054187918,17759,0.23812800391472422,0.5521593175326295,0.017380353904902,-117.52597275672537,-694.1978556772467,1.1053828593236938,11.959669408638845,0.0
7236,0.010000000000005116,73.11,11.724170684814453,0.9260957837104797,0.0,0.1023799479007721,-116.97113800048828,-694.3240966796875,1.0921185540415639,17761,0.2463897867193534,0.5546162988901809,0.01653992021244921,-117.47851314205465,-694.0998409514976,1.108658474254013,11.970560471533807,0.0
7237,0.010000000000005116,73.12,11.727322578430176,0.9502025246620178,0.0,0.10282500833272934,-116.91866302490234,-694.2193603515625,1.0962437905700966,17764,0.25815794037656303,0.5579502710512568,0.01646316863640518,-117.41550331129832,-693.96459842013,1.1127069592065018,11.985480518806739,0.0
7238,0.009999999999990905,73.13,11.73097038269043,0.9264662265777588,0.0,0.1020800769329071,-116.8666000366211,-694.1143798828125,1.1003762842125997,17766,0.26445683429826516,0.5608076933453802,0.015029664962227685,-117.37349675746076,-693.8744367325515,1.1154059491748276,11.995427216988695,0.0
7239,0.010000000000005116,73.14,11.735066413879395,0.9280267953872681,0.0,0.10124989598989487,-116.81494140625,-694.0091552734375,1.1045176328657274,17768,0.27030750129125636,0.5631954814249106,0.013587306277425881,-117.3314902036232,-693.7842750449731,1.1181049391431532,12.005373915170651,0.0
7240,0.010000000000005116,73.15,11.739800453186035,0.9557815194129944,0.0,0.10144209116697311,-116.76368713378906,-693.9036865234375,1.1086625767863267,17771,0.2804935092575498,0.5651136352899666,0.013490847309315157,-117.26848037286688,-693.6490325136056,1.122153424095642,12.020293962443585,0.0
7241,0.009999999999990905,73.16,11.745039939880371,0.9314315319061279,0.0,0.10045318305492401,-116.71282958984375,-693.7979736328125,1.112806721758599,17773,0.2852007207451681,0.5665690705932427,0.012045692305368672,-117.22647381902932,-693.5588708260271,1.1248524140639677,12.03024066062554,0.0
7242,0.010000000000005116,73.17,11.750694274902344,0.9326028227806091,0.0,0.09938690811395645,-116.66236877441406,-693.6920166015625,1.1169519985743346,17775,0.2894930839051515,0.5675617873344534,0.010599405457958788,-117.18446726519177,-693.4687091384487,1.1275514040322934,12.040187358807495,0.0
7243,0.010000000000005116,73.18,11.756967544555664,0.9598962068557739,0.0,0.09934622049331665,-116.6123046875,-693.5857543945312,1.121093746701626,17778,0.29813986152476524,0.5680660093563265,0.010506142283156272,-117.12145743443543,-693.3334666070812,1.131599888984782,12.05510740608043,0.0
7244,0.009999999999990905,73.19,11.7637300491333,0.9451806545257568,0.0,0.09854592382907867,-116.5626220703125,-693.4793090820312,1.1252259074489928,17780,0.3031593452221113,0.5681471202787478,0.009570968875648234,-117.07170014656634,-693.2266689616245,1.1347968763246412,12.066889394355412,0.0
7245,0.010000000000005116,73.2,11.770882606506348,0.9366286396980286,0.0,0.09758865088224411,-116.51333618164062,-693.3724975585938,1.129351010819471,17782,0.3059537802301868,0.5702795128966899,0.008050693634151784,-117.03211604267211,-693.1354145674185,1.1374017044536229,12.076836386736534,0.0
7246,0.009999999999990905,73.21,11.778605461120605,0.9362404346466064,0.0,0.09665925055742264,-116.46443176269531,-693.2655029296875,1.133466526810025,17784,0.3081779179970514,0.5725662002628832,0.00654000577257996,-116.99253193877789,-693.0441601732125,1.1400065325826048,12.086783379117657,0.0
7247,0.010000000000005116,73.22,11.786816596984863,0.9634702801704407,0.0,0.09672785550355911,-116.4159164428711,-693.158203125,1.137568061204856,17787,0.3148872707044781,0.5743744805630892,0.0063457135712212676,-116.93315578293655,-692.9072785819035,1.1439137747760773,12.101703867689341,0.0
7248,0.010000000000005116,73.23,11.795454978942871,0.9382495880126953,0.0,0.09566944092512131,-116.36778259277344,-693.0506591796875,1.1416537497912012,17789,0.31619588112759267,0.5757356420260797,0.004864853113858203,-116.89357167904232,-692.8160241876975,1.1465186029050591,12.111650860070464,0.0
7249,0.009999999999990905,73.24,11.80443000793457,0.9385683536529541,0.0,0.09454470127820969,-116.32003021240234,-692.9428100585938,1.1457263888882048,17791,0.3171678445170176,0.57662539568216,0.0033970421458358047,-116.85398757514811,-692.7247697934915,1.1491234310340408,12.121597852451588,0.0
7250,0.010000000000005116,73.25,11.813939094543457,0.9650633931159973,0.0,0.09443124383687973,-116.27265167236328,-692.8347778320312,1.1497810516478504,17794,0.3225792464798136,0.5770993187299334,0.003249621579663131,-116.79461141930676,-692.5878882021825,1.1530306732275135,12.13651834102327,0.0
7251,0.010000000000005116,73.26,11.823858261108398,0.9394289255142212,0.0,0.09318652004003525,-116.22565460205078,-692.7263793945312,1.153816406489593,17796,0.3226070722959946,0.5770775450010595,0.0018190948669021267,-116.75502731541253,-692.4966338079765,1.1556355013564952,12.146465333404393,0.0
7252,0.009999999999990905,73.27,11.83409309387207,0.9393563866615295,0.0,0.09187788516283035,-116.17902374267578,-692.6176147460938,1.1578345839423045,17798,0.3223192319134469,0.5765740730140021,0.0004057455431727419,-116.71544321151832,-692.4053794137706,1.158240329485477,12.156412325785517,0.0
7253,0.010000000000005116,73.28,11.844841957092285,0.9521434307098389,0.0,0.09107162803411484,-116.13275909423828,-692.5087280273438,1.1618303908418595,17800,0.3240737533233027,0.5756860586474551,-0.00031578841598101093,-116.66568593240694,-692.2906725007435,1.1615146024258782,12.168915710415588,0.0
7254,0.010000000000005116,73.29,11.855975151062012,0.9383944272994995,0.0,0.09010067582130432,-116.08687591552734,-692.3995361328125,1.165801297185222,17802,0.3228877268732582,0.5774807399085697,-0.0017508607993068637,-116.62845218227336,-692.1984322599727,1.1640504363859154,12.17886287793527,0.0
7255,0.009999999999990905,73.3,11.867432594299316,0.9651643633842468,0.0,0.0900990217924118,-116.04133605957031,-692.2900390625,1.1697467703401745,17805,0.3263510349154757,0.578723513004767,-0.001892583014203808,-116.572601557073,-692.0600718988165,1.167854187325971,12.193783629214792,0.0
7256,0.010000000000005116,73.31,11.879281044006348,0.9388369917869568,0.0,0.0890105590224266,-115.99616241455078,-692.1802978515625,1.173665878200335,17807,0.3244497527281265,0.5795353126003241,-0.003275856914326969,-116.53536780693942,-691.9678316580458,1.170390021286008,12.203730796734474,0.0
7257,0.009999999999990905,73.32,11.891363143920898,0.9384166598320007,0.0,0.08786459267139435,-115.95136260986328,-692.0701904296875,1.1775604849784669,17809,0.32231482033325776,0.5798633711843012,-0.004634629732422013,-116.49813405680584,-691.875591417275,1.172925855246045,12.213677964254156,0.0
7258,0.010000000000005116,73.33,11.90389633178711,0.9640910029411316,0.0,0.08771099895238876,-115.90692138671875,-691.9598999023438,1.181430058042352,17812,0.3247023837465708,0.5797903773978751,-0.004700451856251231,-116.44228343160547,-691.7372310561188,1.1767296061861008,12.22859871553368,0.0
7259,0.010000000000005116,73.34,11.916740417480469,0.9377462863922119,0.0,0.08647506684064865,-115.86283111572266,-691.849365234375,1.1852719342309004,17814,0.32180546557289347,0.5793005596098049,-0.006006494084762615,-116.4050496814719,-691.644990815348,1.179265440146138,12.238545883053362,0.0
7260,0.009999999999990905,73.35,11.929810523986816,0.9643345475196838,0.0,0.08621898293495178,-115.81909942626953,-691.7384033203125,1.189089043021311,17817,0.323656110346068,0.578318303928665,-0.006019851935117337,-116.34919905627153,-691.5066304541918,1.1830691910861937,12.253466634332884,0.0
7261,0.010000000000005116,73.36,11.943286895751953,0.9372373819351196,0.0,0.0848807692527771,-115.77571868896484,-691.627197265625,1.1928779223041668,17819,0.32012690610061334,0.5769192242459441,-0.007272897257935895,-116.31196530613795,-691.414390213421,1.1856050250462307,12.263413801852566,0.0
7262,0.010000000000005116,73.37,11.956985473632812,0.9419133067131042,0.0,0.08387401700019836,-115.73270416259766,-691.5157470703125,1.1966416347147213,17821,0.3174163816587914,0.576454911954156,-0.008298015074770682,-116.27197317834971,-691.3120546935353,1.1883436196399506,12.274401855291604,0.0
7263,0.009999999999990905,73.38,11.971083641052246,0.9345024228096008,0.0,0.08279810845851898,-115.69002532958984,-691.4039916992188,1.200377117617721,17823,0.3132656884240177,0.5771361470362331,-0.009622771199495617,-116.23701391137114,-691.2189253538095,1.1907543464182255,12.284349329476264,0.0
7264,0.010000000000005116,73.39,11.985434532165527,0.960382342338562,0.0,0.08266226947307587,-115.647705078125,-691.2919311523438,1.2040830394326205,17826,0.3138360085877263,0.577374423603169,-0.009712602846982943,-116.18457501090327,-691.0792313442207,1.1943704365856376,12.299270540753254,0.0
7265,0.010000000000005116,73.4,12.000030517578125,0.9335898756980896,0.0,0.08150624483823776,-115.605712890625,-691.1796875,1.2077575359466575,17828,0.30918749735978857,0.5772412127682431,-0.010976372582744975,-116.14961574392471,-690.9861020044949,1.1967811633639125,12.309218014937914,0.0
7266,0.009999999999990905,73.41,12.014784812927246,0.9597611427307129,0.0,0.08128376305103302,-115.56407165527344,-691.0670166015625,1.21140500137563,17831,0.30935441328765734,0.5766292859172091,-0.011007747844304916,-116.09717684345685,-690.8464079949061,1.2003972535313248,12.324139226214903,0.0
7267,0.010000000000005116,73.42,12.02987289428711,0.9322932362556458,0.0,0.08003638684749603,-115.52275848388672,-690.9541015625,1.2150225062423392,17833,0.30421380611245397,0.5756244215526092,-0.01221452593273975,-116.06221757647828,-690.7532786551803,1.2028079803095995,12.334086700399563,0.0
7268,0.010000000000005116,73.43,12.04510498046875,0.9309205412864685,0.0,0.07874475419521332,-115.48180389404297,-690.8409423828125,1.218613778972311,17835,0.29892919411547325,0.5741980487845721,-0.013395071884437115,-116.0272583094997,-690.6601493154545,1.2052187070878742,12.344034174584223,0.0
7269,0.009999999999990905,73.44,12.06066608428955,0.9558428525924683,0.0,0.07839859277009964,-115.44117736816406,-690.7274780273438,1.2221750911400193,17838,0.2982893015716641,0.5723572883912652,-0.013340293884732901,-115.97481940903184,-690.5204553058658,1.2088347972552864,12.358955385861215,0.0
7270,0.010000000000005116,73.45,12.076428413391113,0.938794732093811,0.0,0.07738877832889557,-115.40088653564453,-690.6137084960938,1.2257051111649195,17840,0.2943044365488472,0.570094997650241,-0.0140160970996428,-115.93342885064322,-690.41019340089,1.211689014065277,12.37073284993996,0.0
7271,0.009999999999990905,73.46,12.09229850769043,0.9280181527137756,0.0,0.07630810141563416,-115.36092376708984,-690.4996948242188,1.2292053037856105,17842,0.2883820439031979,0.5700701315954633,-0.015201137857352887,-115.9006923044503,-690.3162572770483,1.2140041659282577,12.380680551593628,0.0
7272,0.010000000000005116,73.47,12.108434677124023,0.9529721140861511,0.0,0.07616940885782242,-115.3212890625,-690.3853149414062,1.2326747368957114,17845,0.2871674269501021,0.5698562952824164,-0.015197843172982672,-115.85158748516093,-690.1753530912858,1.2174768937227287,12.395602104074126,0.0
7273,0.010000000000005116,73.48,12.124774932861328,0.9255385994911194,0.0,0.07504937797784805,-115.28196716308594,-690.2706909179688,1.2361135436532762,17847,0.2807748728664645,0.5692667337226146,-0.016321498067566775,-115.81885093896801,-690.0814169674442,1.2197920455857094,12.405549805727793,0.0
7274,0.009999999999990905,73.49,12.14117431640625,0.9240034818649292,0.0,0.07388783991336823,-115.24298858642578,-690.15576171875,1.239523321954959,17849,0.27432319097520796,0.5682525433263899,-0.01741612450626917,-115.78611439277509,-689.9874808436025,1.2221071974486901,12.415497507381458,0.0
7275,0.010000000000005116,73.5,12.157832145690918,0.9487147331237793,0.0,0.07363893836736679,-115.2043228149414,-690.0405883789062,1.242903805484651,17852,0.27258691417103975,0.5668626276834149,-0.017323880241489675,-115.73700957348571,-689.84657665784,1.2255799252431612,12.430419059861958,0.0
7276,0.010000000000005116,73.51,12.174609184265137,0.9214636087417603,0.0,0.07240913808345795,-115.16598510742188,-689.9251708984375,1.2462519316070988,17854,0.2657575772504881,0.5650825779227505,-0.01835685450095692,-115.7042730272928,-689.7526405339984,1.2278950771061419,12.440366761515625,0.0
7277,0.009999999999990905,73.52,12.19143295288086,0.9471399784088135,0.0,0.07208918780088425,-115.12796783447266,-689.8094482421875,1.2495712955897735,17857,0.2638553611152634,0.5628995126321364,-0.018203490689160606,-115.65516820800342,-689.6117363482359,1.231367804900613,12.455288313996123,0.0
7278,0.010000000000005116,73.53,12.208479881286621,0.9192098379135132,0.0,0.07078360766172409,-115.09026336669922,-689.693359375,1.2528589679554765,17859,0.2567561343631688,0.5603005503992644,-0.019176011191882836,-115.6224316618105,-689.5178002243943,1.2336829567635936,12.46523601564979,0.0
7279,0.010000000000005116,73.54,12.22556209564209,0.9320682883262634,0.0,0.07009899616241455,-115.0528564453125,-689.5770874023438,1.2561184108136243,17861,0.252284559287272,0.5584688176543157,-0.019534542445561076,-115.58200393283195,-689.3983579496315,1.2365838683680632,12.477846654929362,0.0
7280,0.009999999999990905,73.55,12.2428560256958,0.9157580137252808,0.0,0.06909476220607758,-115.01577758789062,-689.46044921875,1.2593464283709095,17863,0.24493848422289943,0.557880981642959,-0.02051535636964541,-115.5514112545223,-689.3037003037558,1.238831072001264,12.4877945099187,0.0
7281,0.010000000000005116,73.56,12.260193824768066,0.9411405324935913,0.0,0.06897906959056854,-114.97900390625,-689.3435668945312,1.2625446185239855,17866,0.24252246763463958,0.5569276785366695,-0.02034274107291978,-115.50552223705785,-689.1617138349422,1.2422018774510655,12.502716292402706,0.0
7282,0.009999999999990905,73.57,12.277640342712402,0.9135275483131409,0.0,0.0679142028093338,-114.94253540039062,-689.2264404296875,1.2657107175859263,17868,0.235023804679642,0.5556089083354872,-0.02126163650166024,-115.47492955874822,-689.0670561890665,1.2444490810842663,12.512664147392044,0.0
7283,0.010000000000005116,73.58,12.295071601867676,0.9391257762908936,0.0,0.06773166358470917,-114.9063720703125,-689.1089477539062,1.2688485871403121,17871,0.23251432800837613,0.5538871307072804,-0.0210287006062444,-115.42904054128375,-688.925069720253,1.2478198865340675,12.527585929876052,0.0
7284,0.010000000000005116,73.59,12.312665939331055,0.9111303687095642,0.0,0.06660192459821701,-114.87052154541016,-688.9913330078125,1.2719576945549251,17873,0.2248678455343338,0.5518301666554907,-0.021890604387656776,-115.39844786297411,-688.8304120743773,1.2500670901672684,12.537533784865388,0.0
7285,0.009999999999990905,73.6,12.330228805541992,0.9367097616195679,0.0,0.06635448336601257,-114.83497619628906,-688.8733520507812,1.2750392382522557,17876,0.22222676180740386,0.549370195176751,-0.021601342635185983,-115.35255884550966,-688.6884256055637,1.2534378956170698,12.552455567349396,0.0
7286,0.010000000000005116,73.61,12.347946166992188,0.9086601734161377,0.0,0.0651542991399765,-114.79972076416016,-688.7550659179688,1.2780929519161952,17878,0.21445725534654692,0.5465405057585184,-0.02240785266592482,-115.32196616720002,-688.593767959688,1.2556850992502706,12.562403422338734,0.0
7287,0.010000000000005116,73.62,12.36562442779541,0.9133111834526062,0.0,0.0641387477517128,-114.76478576660156,-688.6365356445312,1.2811201671272883,17880,0.20791083160405144,0.543330829923899,-0.022920404694464658,-115.28773238408203,-688.4878442714587,1.2581997624328238,12.573535259399462,0.0
7288,0.009999999999990905,73.63,12.383444786071777,0.9318258166313171,0.0,0.06410151720046997,-114.7301254272461,-688.5177001953125,1.2841191528308264,17883,0.20501263875247844,0.5427484602625647,-0.022724272795854983,-115.24493956000894,-688.3448901658711,1.2613948800349715,12.588457424824256,0.0
7289,0.010000000000005116,73.64,12.401262283325195,0.9044542908668518,0.0,0.06312266737222672,-114.69576263427734,-688.398681640625,1.2870879116559923,17885,0.19714325178225778,0.5415365869675199,-0.023562953219589122,-115.21641101062689,-688.2495874288127,1.2635249584364032,12.598405535107453,0.0
7290,0.010000000000005116,73.65,12.419028282165527,0.9299256205558777,0.0,0.06298021972179413,-114.66168975830078,-688.279296875,1.2900305715024754,17888,0.19429941836671993,0.5399419540465952,-0.023310495463924497,-115.17361818655381,-688.1066333232252,1.2667200760385509,12.613327700532247,0.0
7291,0.009999999999990905,73.66,12.436893463134766,0.9019685387611389,0.0,0.06193544715642929,-114.62791442871094,-688.15966796875,1.2929455344736216,17890,0.18638234768067719,0.5379922590895161,-0.024095380033638758,-115.14508963717175,-688.0113305861668,1.2688501544399828,12.623275810815443,0.0
7292,0.010000000000005116,73.67,12.454681396484375,0.9275124073028564,0.0,0.06172687187790871,-114.59444427490234,-688.0397338867188,1.2958358632046845,17893,0.18351657975586377,0.5356626898798953,-0.023790591162553998,-115.10229681309866,-687.8683764805792,1.2720452720421305,12.638197976240239,0.0
7293,0.010000000000005116,73.68,12.47256088256836,0.8995394706726074,0.0,0.06062115356326103,-114.56124877929688,-687.9196166992188,1.2986999597990103,17895,0.17558520395507493,0.5330174887459658,-0.024524609355448312,-115.0737682637166,-687.7730737435207,1.2741753504435622,12.648146086523434,0.0
7294,0.009999999999990905,73.69,12.4903564453125,0.9250650405883789,0.0,0.060357436537742615,-114.52833557128906,-687.7992553710938,1.3015400879435253,17898,0.1727118066357285,0.5300318434713168,-0.02416961989781541,-115.03097543964353,-687.6301196379331,1.2773704680457099,12.663068251948228,0.0
7295,0.010000000000005116,73.7,12.508232116699219,0.9083819389343262,0.0,0.059547413140535355,-114.49571990966797,-687.6785888671875,1.304353983951303,17900,0.1668324164051178,0.5266736328918342,-0.024414885415912302,-114.996573277864,-687.5151954567417,1.279939098535391,12.675064533104337,0.0
7296,0.009999999999990905,73.71,12.526018142700195,0.8961260914802551,0.0,0.0586269237101078,-114.46338653564453,-687.5576171875,1.307143645193161,17902,0.15899463455849272,0.5251767739865647,-0.02513843529599491,-114.97003033213241,-687.4193193481049,1.2820052098971664,12.685012777258688,0.0
7297,0.010000000000005116,73.72,12.543848991394043,0.9209094047546387,0.0,0.05858391150832176,-114.43132781982422,-687.4364624023438,1.3099074737724452,17905,0.1560861520961705,0.5237479794719174,-0.024803096832615612,-114.93021591353502,-687.2755051851495,1.2851043769398296,12.699935143490213,0.0
7298,0.010000000000005116,73.73,12.561665534973145,0.8933755159378052,0.0,0.057663749903440475,-114.3995590209961,-687.3150024414062,1.312645070214992,17907,0.1482178526714204,0.5219583536720837,-0.025474581913386807,-114.90367296780343,-687.1796290765127,1.287170488301605,12.709883387644565,0.0
7299,0.009999999999990905,73.74,12.57935905456543,0.9190181493759155,0.0,0.057557862251996994,-114.3680648803711,-687.1932373046875,1.3153597634721645,17910,0.14544669931066068,0.5198226022305412,-0.02509010812789647,-114.86385854920604,-687.0358149135574,1.2902696553442683,12.72480575387609,0.0
7300,0.010000000000005116,73.75,12.597085952758789,0.8912319540977478,0.0,0.0565805621445179,-114.33684539794922,-687.0712890625,1.318049955647308,17912,0.13766804527165277,0.5173732947708131,-0.025714188941264204,-114.83731560347445,-686.9399388049205,1.2923357667060438,12.734753998030442,0.0
7301,0.010000000000005116,73.76,12.614690780639648,0.9168589115142822,0.0,0.056416116654872894,-114.305908203125,-686.9490356445312,1.320718043585404,17915,0.13498558362231883,0.5145705088476757,-0.025283109836697015,-114.79750118487706,-686.7961246419652,1.295434933748707,12.749676364261967,0.0
7302,0.009999999999990905,73.77,12.632326126098633,0.8890781402587891,0.0,0.05538225173950195,-114.27523040771484,-686.8265991210938,1.3233622962317435,17917,0.12729848231768592,0.5114688725499141,-0.02586125112126103,-114.77095823914547,-686.7002485333284,1.2975010451104825,12.759624608416319,0.0
7303,0.010000000000005116,73.78,12.64982795715332,0.9177876114845276,0.0,0.05525612086057663,-114.24484252929688,-686.7039184570312,1.3259848441151991,17920,0.1252690151617628,0.5080226897787451,-0.025270405128493767,-114.72967636980928,-686.5511337730741,1.3007144389867054,12.775096972315083,0.0
7304,0.010000000000005116,73.79,12.667360305786133,0.8872187733650208,0.0,0.054380208253860474,-114.21471405029297,-686.5809936523438,1.328583956181062,17922,0.11768512918422225,0.5063175881767374,-0.025912964875019817,-114.70504073273504,-686.4547476936524,1.3026709913060421,12.785045434970355,0.0
7305,0.009999999999990905,73.8,12.684746742248535,0.9129675030708313,0.0,0.054338257759809494,-114.18486785888672,-686.4577026367188,1.3311609640098772,17925,0.1152213867047287,0.5047033152413005,-0.025555144224830073,-114.66808727712369,-686.3101685745199,1.3056058197850473,12.799968128953264,0.0
7306,0.010000000000005116,73.81,12.702157974243164,0.8852196335792542,0.0,0.053473424166440964,-114.15528106689453,-686.3342895507812,1.333714935495263,17927,0.10775861736537173,0.5028074935539484,-0.026152563390879013,-114.64345164004945,-686.2137824950983,1.307562372104384,12.809916591608536,0.0
7307,0.009999999999990905,73.82,12.719412803649902,0.9110313653945923,0.0,0.05337793007493019,-114.1259765625,-686.2106323242188,1.336249066430528,17930,0.10542648194154047,0.5005777192169313,-0.025751865847138955,-114.6064981844381,-686.0692033759657,1.310497200583389,12.824839285591443,0.0
7308,0.010000000000005116,73.83,12.736676216125488,0.8833830952644348,0.0,0.05245068296790123,-114.096923828125,-686.0866088867188,1.3387618920770723,17932,0.09811153212122825,0.4980133307188795,-0.02630813917434649,-114.58186254736385,-685.972817296544,1.3124537529027258,12.834787748246717,0.0
7309,0.010000000000005116,73.84,12.753780364990234,0.9092282652854919,0.0,0.05229908600449562,-114.06814575195312,-685.9624633789062,1.3412543445412775,17935,0.09593007723938918,0.49515260992993504,-0.025865763159546695,-114.54490909175249,-685.8282381774115,1.315388581381731,12.849710442229624,0.0
7310,0.009999999999990905,73.85,12.770886421203613,0.8816366195678711,0.0,0.05131787806749344,-114.03961944580078,-685.8380126953125,1.34372602434898,17937,0.08877248368128221,0.4919723892745876,-0.02638089064791238,-114.52027345467826,-685.7318520979899,1.3173451337010678,12.859658904884895,0.0
7311,0.010000000000005116,73.86,12.78783130645752,0.9153653979301453,0.0,0.05134132504463196,-114.01136779785156,-685.7134399414062,1.3461782630807249,17940,0.08817592403462982,0.48849583632836296,-0.025617923624505323,-114.47978967036025,-685.5734606896895,1.3205603394562195,12.87600723049215,0.0
7312,0.010000000000005116,73.87,12.80477523803711,0.8805937767028809,0.0,0.05053113028407097,-113.9833755493164,-685.5885620117188,1.3486079981012586,17942,0.08118061449337155,0.4866800639242722,-0.026173602593941414,-114.4570065815853,-685.4766183491971,1.3224343955073172,12.885955852530481,0.0
7313,0.009999999999990905,73.88,12.821537971496582,0.9066157937049866,0.0,0.05053028091788292,-113.95564270019531,-685.4635009765625,1.3510189578361074,17945,0.07934081409139715,0.48503599052181656,-0.025773478252143267,-114.4228319484229,-685.3313548384587,1.325245479583964,12.90087878558798,0.0
7314,0.010000000000005116,73.89,12.838329315185547,0.8789445757865906,0.0,0.0497329942882061,-113.92816162109375,-685.338134765625,1.3534102101788896,17947,0.07249809244076388,0.48307695043599963,-0.02629067454382783,-114.40004885964795,-685.2345124979663,1.3271195356350618,12.91082740762631,0.0
7315,0.010000000000005116,73.9,12.854939460754395,0.9049906730651855,0.0,0.049675267189741135,-113.90094757080078,-685.2125854492188,1.3557830867101501,17950,0.0708108799294127,0.4808160454000654,-0.02585246699844168,-114.36587422648553,-685.0892489872278,1.3299306197117085,12.925750340683807,0.0
7316,0.009999999999990905,73.91,12.871541023254395,0.8775485754013062,0.0,0.048823416233062744,-113.87398529052734,-685.0867919921875,1.3581365221654533,17952,0.06415793946774428,0.4782541511882296,-0.026331846402646963,-114.3430911377106,-684.9924066467355,1.3318046757628064,12.935698962722139,0.0
7317,0.010000000000005116,73.92,12.887958526611328,0.9036514759063721,0.0,0.04870988801121712,-113.84727478027344,-684.9607543945312,1.3604735791800522,17955,0.06266336916830895,0.4753912678004204,-0.025857819340599164,-114.30891650454818,-684.847143135997,1.334615759839453,12.950621895779637,0.0
7318,0.010000000000005116,73.93,12.904362678527832,0.8762789964675903,0.0,0.04780489206314087,-113.82081604003906,-684.8345336914062,1.3627907956445302,17957,0.05620783929013662,0.47224137274408506,-0.02630097975397927,-114.28613341577324,-684.7503007955047,1.336489815890551,12.960570517817969,0.0
7319,0.009999999999990905,73.94,12.920585632324219,0.9151995778083801,0.0,0.04799716919660568,-113.79462432861328,-684.7081298828125,1.3650907015619227,17960,0.057230235081698666,0.46878961273767483,-0.025352320028404485,-114.24664027500427,-684.5824303094946,1.3397383815335182,12.977815867405917,0.0
